Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
967,New South Wales,Australia,28-03-2020,1617,8
1001,Northern Territory,Australia,22-01-2020,0,0
1002,Northern Territory,Australia,23-01-2020,0,0
1003,Northern Territory,Australia,24-01-2020,0,0
1004,Northern Territory,Australia,25-01-2020,0,0
1005,Northern Territory,Australia,26-01-2020,0,0
1006,Northern Territory,Australia,27-01-2020,0,0
1007,Northern Territory,Australia,28-01-2020,0,0
1008,Northern Territory,Australia,29-01-2020,0,0
1009,Northern Territory,Australia,30-01-2020,0,0
1010,Northern Territory,Australia,31-01-2020,0,0
1011,Northern Territory,Australia,01-02-2020,0,0
1012,Northern Territory,Australia,02-02-2020,0,0
1013,Northern Territory,Australia,03-02-2020,0,0
1014,Northern Territory,Australia,04-02-2020,0,0
1015,Northern Territory,Australia,05-02-2020,0,0
1016,Northern Territory,Australia,06-02-2020,0,0
1017,Northern Territory,Australia,07-02-2020,0,0
1018,Northern Territory,Australia,08-02-2020,0,0
1019,Northern Territory,Australia,09-02-2020,0,0
1020,Northern Territory,Australia,10-02-2020,0,0
1021,Northern Territory,Australia,11-02-2020,0,0
1022,Northern Territory,Australia,12-02-2020,0,0
1023,Northern Territory,Australia,13-02-2020,0,0
1024,Northern Territory,Australia,14-02-2020,0,0
1025,Northern Territory,Australia,15-02-2020,0,0
1026,Northern Territory,Australia,16-02-2020,0,0
1027,Northern Territory,Australia,17-02-2020,0,0
1028,Northern Territory,Australia,18-02-2020,0,0
1029,Northern Territory,Australia,19-02-2020,0,0
1030,Northern Territory,Australia,20-02-2020,0,0
1031,Northern Territory,Australia,21-02-2020,0,0
1032,Northern Territory,Australia,22-02-2020,0,0
1033,Northern Territory,Australia,23-02-2020,0,0
1034,Northern Territory,Australia,24-02-2020,0,0
1035,Northern Territory,Australia,25-02-2020,0,0
1036,Northern Territory,Australia,26-02-2020,0,0
1037,Northern Territory,Australia,27-02-2020,0,0
1038,Northern Territory,Australia,28-02-2020,0,0
1039,Northern Territory,Australia,29-02-2020,0,0
1040,Northern Territory,Australia,01-03-2020,0,0
1041,Northern Territory,Australia,02-03-2020,0,0
1042,Northern Territory,Australia,03-03-2020,0,0
1043,Northern Territory,Australia,04-03-2020,1,0
1044,Northern Territory,Australia,05-03-2020,1,0
1045,Northern Territory,Australia,06-03-2020,0,0
1046,Northern Territory,Australia,07-03-2020,0,0
1047,Northern Territory,Australia,08-03-2020,0,0
1048,Northern Territory,Australia,09-03-2020,0,0
1049,Northern Territory,Australia,10-03-2020,1,0
1050,Northern Territory,Australia,11-03-2020,1,0
1051,Northern Territory,Australia,12-03-2020,1,0
1052,Northern Territory,Australia,13-03-2020,1,0
1053,Northern Territory,Australia,14-03-2020,1,0
1054,Northern Territory,Australia,15-03-2020,1,0
1055,Northern Territory,Australia,16-03-2020,1,0
1056,Northern Territory,Australia,17-03-2020,1,0
1057,Northern Territory,Australia,18-03-2020,1,0
1058,Northern Territory,Australia,19-03-2020,1,0
1059,Northern Territory,Australia,20-03-2020,3,0
1060,Northern Territory,Australia,21-03-2020,3,0
1061,Northern Territory,Australia,22-03-2020,5,0
1062,Northern Territory,Australia,23-03-2020,5,0
1063,Northern Territory,Australia,24-03-2020,6,0
1064,Northern Territory,Australia,25-03-2020,6,0
1065,Northern Territory,Australia,26-03-2020,12,0
1066,Northern Territory,Australia,27-03-2020,12,0
1067,Northern Territory,Australia,28-03-2020,15,0
1101,Queensland,Australia,22-01-2020,0,0
1102,Queensland,Australia,23-01-2020,0,0
1103,Queensland,Australia,24-01-2020,0,0
1104,Queensland,Australia,25-01-2020,0,0
1105,Queensland,Australia,26-01-2020,0,0
1106,Queensland,Australia,27-01-2020,0,0
1107,Queensland,Australia,28-01-2020,0,0
1108,Queensland,Australia,29-01-2020,1,0
1109,Queensland,Australia,30-01-2020,3,0
1110,Queensland,Australia,31-01-2020,2,0
1111,Queensland,Australia,01-02-2020,3,0
1112,Queensland,Australia,02-02-2020,2,0
1113,Queensland,Australia,03-02-2020,2,0
1114,Queensland,Australia,04-02-2020,3,0
1115,Queensland,Australia,05-02-2020,3,0
1116,Queensland,Australia,06-02-2020,4,0
1117,Queensland,Australia,07-02-2020,5,0
1118,Queensland,Australia,08-02-2020,5,0
1119,Queensland,Australia,09-02-2020,5,0
1120,Queensland,Australia,10-02-2020,5,0
1121,Queensland,Australia,11-02-2020,5,0
1122,Queensland,Australia,12-02-2020,5,0
1123,Queensland,Australia,13-02-2020,5,0
1124,Queensland,Australia,14-02-2020,5,0
1125,Queensland,Australia,15-02-2020,5,0
1126,Queensland,Australia,16-02-2020,5,0
1127,Queensland,Australia,17-02-2020,5,0
1128,Queensland,Australia,18-02-2020,5,0
1129,Queensland,Australia,19-02-2020,5,0
1130,Queensland,Australia,20-02-2020,5,0
1131,Queensland,Australia,21-02-2020,5,0
1132,Queensland,Australia,22-02-2020,5,0
1133,Queensland,Australia,23-02-2020,5,0
1134,Queensland,Australia,24-02-2020,5,0
1135,Queensland,Australia,25-02-2020,5,0
1136,Queensland,Australia,26-02-2020,5,0
1137,Queensland,Australia,27-02-2020,5,0
1138,Queensland,Australia,28-02-2020,5,0
1139,Queensland,Australia,29-02-2020,9,0
1140,Queensland,Australia,01-03-2020,9,0
1141,Queensland,Australia,02-03-2020,9,0
1142,Queensland,Australia,03-03-2020,11,0
1143,Queensland,Australia,04-03-2020,11,0
1144,Queensland,Australia,05-03-2020,13,0
1145,Queensland,Australia,06-03-2020,13,0
1146,Queensland,Australia,07-03-2020,13,0
1147,Queensland,Australia,08-03-2020,15,0
1148,Queensland,Australia,09-03-2020,15,0
1149,Queensland,Australia,10-03-2020,18,0
1150,Queensland,Australia,11-03-2020,20,0
1151,Queensland,Australia,12-03-2020,20,0
1152,Queensland,Australia,13-03-2020,35,0
1153,Queensland,Australia,14-03-2020,46,0
1154,Queensland,Australia,15-03-2020,61,0
1155,Queensland,Australia,16-03-2020,68,0
1156,Queensland,Australia,17-03-2020,78,0
1157,Queensland,Australia,18-03-2020,94,0
1158,Queensland,Australia,19-03-2020,144,0
1159,Queensland,Australia,20-03-2020,184,0
1160,Queensland,Australia,21-03-2020,221,0
1161,Queensland,Australia,22-03-2020,259,0
1162,Queensland,Australia,23-03-2020,319,0
1163,Queensland,Australia,24-03-2020,397,0
1164,Queensland,Australia,25-03-2020,443,0
1165,Queensland,Australia,26-03-2020,493,1
1166,Queensland,Australia,27-03-2020,555,1
1167,Queensland,Australia,28-03-2020,625,1
1201,South Australia,Australia,22-01-2020,0,0
1202,South Australia,Australia,23-01-2020,0,0
1203,South Australia,Australia,24-01-2020,0,0
1204,South Australia,Australia,25-01-2020,0,0
1205,South Australia,Australia,26-01-2020,0,0
1206,South Australia,Australia,27-01-2020,0,0
1207,South Australia,Australia,28-01-2020,0,0
1208,South Australia,Australia,29-01-2020,0,0
1209,South Australia,Australia,30-01-2020,0,0
1210,South Australia,Australia,31-01-2020,0,0
1211,South Australia,Australia,01-02-2020,1,0
1212,South Australia,Australia,02-02-2020,2,0
1213,South Australia,Australia,03-02-2020,2,0
1214,South Australia,Australia,04-02-2020,2,0
1215,South Australia,Australia,05-02-2020,2,0
1216,South Australia,Australia,06-02-2020,2,0
1217,South Australia,Australia,07-02-2020,2,0
1218,South Australia,Australia,08-02-2020,2,0
1219,South Australia,Australia,09-02-2020,2,0
1220,South Australia,Australia,10-02-2020,2,0
1221,South Australia,Australia,11-02-2020,2,0
1222,South Australia,Australia,12-02-2020,2,0
1223,South Australia,Australia,13-02-2020,2,0
1224,South Australia,Australia,14-02-2020,2,0
1225,South Australia,Australia,15-02-2020,2,0
1226,South Australia,Australia,16-02-2020,2,0
1227,South Australia,Australia,17-02-2020,2,0
1228,South Australia,Australia,18-02-2020,2,0
1229,South Australia,Australia,19-02-2020,2,0
1230,South Australia,Australia,20-02-2020,2,0
1231,South Australia,Australia,21-02-2020,2,0
1232,South Australia,Australia,22-02-2020,2,0
1233,South Australia,Australia,23-02-2020,2,0
1234,South Australia,Australia,24-02-2020,2,0
1235,South Australia,Australia,25-02-2020,2,0
1236,South Australia,Australia,26-02-2020,2,0
1237,South Australia,Australia,27-02-2020,2,0
1238,South Australia,Australia,28-02-2020,2,0
1239,South Australia,Australia,29-02-2020,3,0
1240,South Australia,Australia,01-03-2020,3,0
1241,South Australia,Australia,02-03-2020,3,0
1242,South Australia,Australia,03-03-2020,3,0
1243,South Australia,Australia,04-03-2020,5,0
1244,South Australia,Australia,05-03-2020,5,0
1245,South Australia,Australia,06-03-2020,7,0
1246,South Australia,Australia,07-03-2020,7,0
1247,South Australia,Australia,08-03-2020,7,0
1248,South Australia,Australia,09-03-2020,7,0
1249,South Australia,Australia,10-03-2020,7,0
1250,South Australia,Australia,11-03-2020,9,0
1251,South Australia,Australia,12-03-2020,9,0
1252,South Australia,Australia,13-03-2020,16,0
1253,South Australia,Australia,14-03-2020,19,0
1254,South Australia,Australia,15-03-2020,20,0
1255,South Australia,Australia,16-03-2020,29,0
1256,South Australia,Australia,17-03-2020,29,0
1257,South Australia,Australia,18-03-2020,37,0
1258,South Australia,Australia,19-03-2020,42,0
1259,South Australia,Australia,20-03-2020,50,0
1260,South Australia,Australia,21-03-2020,67,0
1261,South Australia,Australia,22-03-2020,100,0
1262,South Australia,Australia,23-03-2020,134,0
1263,South Australia,Australia,24-03-2020,170,0
1264,South Australia,Australia,25-03-2020,170,0
1265,South Australia,Australia,26-03-2020,235,0
1266,South Australia,Australia,27-03-2020,257,0
1267,South Australia,Australia,28-03-2020,287,0
1301,Tasmania,Australia,22-01-2020,0,0
1302,Tasmania,Australia,23-01-2020,0,0
1303,Tasmania,Australia,24-01-2020,0,0
1304,Tasmania,Australia,25-01-2020,0,0
1305,Tasmania,Australia,26-01-2020,0,0
1306,Tasmania,Australia,27-01-2020,0,0
1307,Tasmania,Australia,28-01-2020,0,0
1308,Tasmania,Australia,29-01-2020,0,0
1309,Tasmania,Australia,30-01-2020,0,0
1310,Tasmania,Australia,31-01-2020,0,0
1311,Tasmania,Australia,01-02-2020,0,0
1312,Tasmania,Australia,02-02-2020,0,0
1313,Tasmania,Australia,03-02-2020,0,0
1314,Tasmania,Australia,04-02-2020,0,0
1315,Tasmania,Australia,05-02-2020,0,0
1316,Tasmania,Australia,06-02-2020,0,0
1317,Tasmania,Australia,07-02-2020,0,0
1318,Tasmania,Australia,08-02-2020,0,0
1319,Tasmania,Australia,09-02-2020,0,0
1320,Tasmania,Australia,10-02-2020,0,0
1321,Tasmania,Australia,11-02-2020,0,0
1322,Tasmania,Australia,12-02-2020,0,0
1323,Tasmania,Australia,13-02-2020,0,0
1324,Tasmania,Australia,14-02-2020,0,0
1325,Tasmania,Australia,15-02-2020,0,0
1326,Tasmania,Australia,16-02-2020,0,0
1327,Tasmania,Australia,17-02-2020,0,0
1328,Tasmania,Australia,18-02-2020,0,0
1329,Tasmania,Australia,19-02-2020,0,0
1330,Tasmania,Australia,20-02-2020,0,0
1331,Tasmania,Australia,21-02-2020,0,0
1332,Tasmania,Australia,22-02-2020,0,0
1333,Tasmania,Australia,23-02-2020,0,0
1334,Tasmania,Australia,24-02-2020,0,0
1335,Tasmania,Australia,25-02-2020,0,0
1336,Tasmania,Australia,26-02-2020,0,0
1337,Tasmania,Australia,27-02-2020,0,0
1338,Tasmania,Australia,28-02-2020,0,0
1339,Tasmania,Australia,29-02-2020,0,0
1340,Tasmania,Australia,01-03-2020,0,0
1341,Tasmania,Australia,02-03-2020,1,0
1342,Tasmania,Australia,03-03-2020,1,0
1343,Tasmania,Australia,04-03-2020,1,0
1344,Tasmania,Australia,05-03-2020,1,0
1345,Tasmania,Australia,06-03-2020,1,0
1346,Tasmania,Australia,07-03-2020,1,0
1347,Tasmania,Australia,08-03-2020,2,0
1348,Tasmania,Australia,09-03-2020,2,0
1349,Tasmania,Australia,10-03-2020,2,0
1350,Tasmania,Australia,11-03-2020,3,0
1351,Tasmania,Australia,12-03-2020,3,0
1352,Tasmania,Australia,13-03-2020,5,0
1353,Tasmania,Australia,14-03-2020,5,0
1354,Tasmania,Australia,15-03-2020,6,0
1355,Tasmania,Australia,16-03-2020,7,0
1356,Tasmania,Australia,17-03-2020,7,0
1357,Tasmania,Australia,18-03-2020,10,0
1358,Tasmania,Australia,19-03-2020,10,0
1359,Tasmania,Australia,20-03-2020,10,0
1360,Tasmania,Australia,21-03-2020,16,0
1361,Tasmania,Australia,22-03-2020,22,0
1362,Tasmania,Australia,23-03-2020,28,0
1363,Tasmania,Australia,24-03-2020,28,0
1364,Tasmania,Australia,25-03-2020,36,0
1365,Tasmania,Australia,26-03-2020,47,0
1366,Tasmania,Australia,27-03-2020,47,0
1367,Tasmania,Australia,28-03-2020,62,0
1401,Victoria,Australia,22-01-2020,0,0
1402,Victoria,Australia,23-01-2020,0,0
1403,Victoria,Australia,24-01-2020,0,0
1404,Victoria,Australia,25-01-2020,0,0
1405,Victoria,Australia,26-01-2020,1,0
1406,Victoria,Australia,27-01-2020,1,0
1407,Victoria,Australia,28-01-2020,1,0
1408,Victoria,Australia,29-01-2020,1,0
1409,Victoria,Australia,30-01-2020,2,0
1410,Victoria,Australia,31-01-2020,3,0
1411,Victoria,Australia,01-02-2020,4,0
1412,Victoria,Australia,02-02-2020,4,0
1413,Victoria,Australia,03-02-2020,4,0
1414,Victoria,Australia,04-02-2020,4,0
1415,Victoria,Australia,05-02-2020,4,0
1416,Victoria,Australia,06-02-2020,4,0
1417,Victoria,Australia,07-02-2020,4,0
1418,Victoria,Australia,08-02-2020,4,0
1419,Victoria,Australia,09-02-2020,4,0
1420,Victoria,Australia,10-02-2020,4,0
1421,Victoria,Australia,11-02-2020,4,0
1422,Victoria,Australia,12-02-2020,4,0
1423,Victoria,Australia,13-02-2020,4,0
1424,Victoria,Australia,14-02-2020,4,0
1425,Victoria,Australia,15-02-2020,4,0
1426,Victoria,Australia,16-02-2020,4,0
1427,Victoria,Australia,17-02-2020,4,0
1428,Victoria,Australia,18-02-2020,4,0
1429,Victoria,Australia,19-02-2020,4,0
1430,Victoria,Australia,20-02-2020,4,0
1431,Victoria,Australia,21-02-2020,4,0
1432,Victoria,Australia,22-02-2020,4,0
1433,Victoria,Australia,23-02-2020,4,0
1434,Victoria,Australia,24-02-2020,4,0
1435,Victoria,Australia,25-02-2020,4,0
1436,Victoria,Australia,26-02-2020,4,0
1437,Victoria,Australia,27-02-2020,4,0
1438,Victoria,Australia,28-02-2020,4,0
1439,Victoria,Australia,29-02-2020,7,0
1440,Victoria,Australia,01-03-2020,7,0
1441,Victoria,Australia,02-03-2020,9,0
1442,Victoria,Australia,03-03-2020,9,0
1443,Victoria,Australia,04-03-2020,10,0
1444,Victoria,Australia,05-03-2020,10,0
1445,Victoria,Australia,06-03-2020,10,0
1446,Victoria,Australia,07-03-2020,11,0
1447,Victoria,Australia,08-03-2020,11,0
1448,Victoria,Australia,09-03-2020,15,0
1449,Victoria,Australia,10-03-2020,18,0
1450,Victoria,Australia,11-03-2020,21,0
1451,Victoria,Australia,12-03-2020,21,0
1452,Victoria,Australia,13-03-2020,36,0
1453,Victoria,Australia,14-03-2020,49,0
1454,Victoria,Australia,15-03-2020,57,0
1455,Victoria,Australia,16-03-2020,71,0
1456,Victoria,Australia,17-03-2020,94,0
1457,Victoria,Australia,18-03-2020,121,0
1458,Victoria,Australia,19-03-2020,121,0
1459,Victoria,Australia,20-03-2020,121,0
1460,Victoria,Australia,21-03-2020,229,0
1461,Victoria,Australia,22-03-2020,355,0
1462,Victoria,Australia,23-03-2020,355,0
1463,Victoria,Australia,24-03-2020,411,0
1464,Victoria,Australia,25-03-2020,466,0
1465,Victoria,Australia,26-03-2020,520,3
1466,Victoria,Australia,27-03-2020,574,3
1467,Victoria,Australia,28-03-2020,685,3
1501,Western Australia,Australia,22-01-2020,0,0
1502,Western Australia,Australia,23-01-2020,0,0
1503,Western Australia,Australia,24-01-2020,0,0
1504,Western Australia,Australia,25-01-2020,0,0
1505,Western Australia,Australia,26-01-2020,0,0
1506,Western Australia,Australia,27-01-2020,0,0
1507,Western Australia,Australia,28-01-2020,0,0
1508,Western Australia,Australia,29-01-2020,0,0
1509,Western Australia,Australia,30-01-2020,0,0
1510,Western Australia,Australia,31-01-2020,0,0
1511,Western Australia,Australia,01-02-2020,0,0
1512,Western Australia,Australia,02-02-2020,0,0
1513,Western Australia,Australia,03-02-2020,0,0
1514,Western Australia,Australia,04-02-2020,0,0
1515,Western Australia,Australia,05-02-2020,0,0
1516,Western Australia,Australia,06-02-2020,0,0
1517,Western Australia,Australia,07-02-2020,0,0
1518,Western Australia,Australia,08-02-2020,0,0
1519,Western Australia,Australia,09-02-2020,0,0
1520,Western Australia,Australia,10-02-2020,0,0
1521,Western Australia,Australia,11-02-2020,0,0
1522,Western Australia,Australia,12-02-2020,0,0
1523,Western Australia,Australia,13-02-2020,0,0
1524,Western Australia,Australia,14-02-2020,0,0
1525,Western Australia,Australia,15-02-2020,0,0
1526,Western Australia,Australia,16-02-2020,0,0
1527,Western Australia,Australia,17-02-2020,0,0
1528,Western Australia,Australia,18-02-2020,0,0
1529,Western Australia,Australia,19-02-2020,0,0
1530,Western Australia,Australia,20-02-2020,0,0
1531,Western Australia,Australia,21-02-2020,0,0
1532,Western Australia,Australia,22-02-2020,0,0
1533,Western Australia,Australia,23-02-2020,0,0
1534,Western Australia,Australia,24-02-2020,0,0
1535,Western Australia,Australia,25-02-2020,0,0
1536,Western Australia,Australia,26-02-2020,0,0
1537,Western Australia,Australia,27-02-2020,0,0
1538,Western Australia,Australia,28-02-2020,0,0
1539,Western Australia,Australia,29-02-2020,2,0
1540,Western Australia,Australia,01-03-2020,2,1
1541,Western Australia,Australia,02-03-2020,2,1
1542,Western Australia,Australia,03-03-2020,2,1
1543,Western Australia,Australia,04-03-2020,2,1
1544,Western Australia,Australia,05-03-2020,3,1
1545,Western Australia,Australia,06-03-2020,3,1
1546,Western Australia,Australia,07-03-2020,3,1
1547,Western Australia,Australia,08-03-2020,3,1
1548,Western Australia,Australia,09-03-2020,4,1
1549,Western Australia,Australia,10-03-2020,6,1
1550,Western Australia,Australia,11-03-2020,9,1
1551,Western Australia,Australia,12-03-2020,9,1
1552,Western Australia,Australia,13-03-2020,14,1
1553,Western Australia,Australia,14-03-2020,17,1
1554,Western Australia,Australia,15-03-2020,17,1
1555,Western Australia,Australia,16-03-2020,28,1
1556,Western Australia,Australia,17-03-2020,31,1
1557,Western Australia,Australia,18-03-2020,35,1
1558,Western Australia,Australia,19-03-2020,52,1
1559,Western Australia,Australia,20-03-2020,64,1
1560,Western Australia,Australia,21-03-2020,90,1
1561,Western Australia,Australia,22-03-2020,120,1
1562,Western Australia,Australia,23-03-2020,140,1
1563,Western Australia,Australia,24-03-2020,175,1
1564,Western Australia,Australia,25-03-2020,175,1
1565,Western Australia,Australia,26-03-2020,231,2
1566,Western Australia,Australia,27-03-2020,231,2
1567,Western Australia,Australia,28-03-2020,278,2
1601,,Austria,22-01-2020,0,0
1602,,Austria,23-01-2020,0,0
1603,,Austria,24-01-2020,0,0
1604,,Austria,25-01-2020,0,0
1605,,Austria,26-01-2020,0,0
1606,,Austria,27-01-2020,0,0
1607,,Austria,28-01-2020,0,0
1608,,Austria,29-01-2020,0,0
1609,,Austria,30-01-2020,0,0
1610,,Austria,31-01-2020,0,0
1611,,Austria,01-02-2020,0,0
1612,,Austria,02-02-2020,0,0
1613,,Austria,03-02-2020,0,0
1614,,Austria,04-02-2020,0,0
1615,,Austria,05-02-2020,0,0
1616,,Austria,06-02-2020,0,0
1617,,Austria,07-02-2020,0,0
1618,,Austria,08-02-2020,0,0
1619,,Austria,09-02-2020,0,0
1620,,Austria,10-02-2020,0,0
1621,,Austria,11-02-2020,0,0
1622,,Austria,12-02-2020,0,0
1623,,Austria,13-02-2020,0,0
1624,,Austria,14-02-2020,0,0
1625,,Austria,15-02-2020,0,0
1626,,Austria,16-02-2020,0,0
1627,,Austria,17-02-2020,0,0
1628,,Austria,18-02-2020,0,0
1629,,Austria,19-02-2020,0,0
1630,,Austria,20-02-2020,0,0
1631,,Austria,21-02-2020,0,0
1632,,Austria,22-02-2020,0,0
1633,,Austria,23-02-2020,0,0
1634,,Austria,24-02-2020,0,0
1635,,Austria,25-02-2020,2,0
1636,,Austria,26-02-2020,2,0
1637,,Austria,27-02-2020,3,0
1638,,Austria,28-02-2020,3,0
1639,,Austria,29-02-2020,9,0
1640,,Austria,01-03-2020,14,0
1641,,Austria,02-03-2020,18,0
1642,,Austria,03-03-2020,21,0
1643,,Austria,04-03-2020,29,0
1644,,Austria,05-03-2020,41,0
1645,,Austria,06-03-2020,55,0
1646,,Austria,07-03-2020,79,0
1647,,Austria,08-03-2020,104,0
1648,,Austria,09-03-2020,131,0
1649,,Austria,10-03-2020,182,0
1650,,Austria,11-03-2020,246,0
1651,,Austria,12-03-2020,302,1
1652,,Austria,13-03-2020,504,1
1653,,Austria,14-03-2020,655,1
1654,,Austria,15-03-2020,860,1
1655,,Austria,16-03-2020,1018,3
1656,,Austria,17-03-2020,1332,3
1657,,Austria,18-03-2020,1646,4
1658,,Austria,19-03-2020,2013,6
1659,,Austria,20-03-2020,2388,6
1660,,Austria,21-03-2020,2814,8
1661,,Austria,22-03-2020,3582,16
1662,,Austria,23-03-2020,4474,21
1663,,Austria,24-03-2020,5283,28
1664,,Austria,25-03-2020,5588,30
1665,,Austria,26-03-2020,6909,49
1666,,Austria,27-03-2020,7657,58
1667,,Austria,28-03-2020,8271,68
1701,,Azerbaijan,22-01-2020,0,0
1702,,Azerbaijan,23-01-2020,0,0
1703,,Azerbaijan,24-01-2020,0,0
1704,,Azerbaijan,25-01-2020,0,0
1705,,Azerbaijan,26-01-2020,0,0
1706,,Azerbaijan,27-01-2020,0,0
1707,,Azerbaijan,28-01-2020,0,0
1708,,Azerbaijan,29-01-2020,0,0
1709,,Azerbaijan,30-01-2020,0,0
1710,,Azerbaijan,31-01-2020,0,0
1711,,Azerbaijan,01-02-2020,0,0
1712,,Azerbaijan,02-02-2020,0,0
1713,,Azerbaijan,03-02-2020,0,0
1714,,Azerbaijan,04-02-2020,0,0
1715,,Azerbaijan,05-02-2020,0,0
1716,,Azerbaijan,06-02-2020,0,0
1717,,Azerbaijan,07-02-2020,0,0
1718,,Azerbaijan,08-02-2020,0,0
1719,,Azerbaijan,09-02-2020,0,0
1720,,Azerbaijan,10-02-2020,0,0
1721,,Azerbaijan,11-02-2020,0,0
1722,,Azerbaijan,12-02-2020,0,0
1723,,Azerbaijan,13-02-2020,0,0
1724,,Azerbaijan,14-02-2020,0,0
1725,,Azerbaijan,15-02-2020,0,0
1726,,Azerbaijan,16-02-2020,0,0
1727,,Azerbaijan,17-02-2020,0,0
1728,,Azerbaijan,18-02-2020,0,0
1729,,Azerbaijan,19-02-2020,0,0
1730,,Azerbaijan,20-02-2020,0,0
1731,,Azerbaijan,21-02-2020,0,0
1732,,Azerbaijan,22-02-2020,0,0
1733,,Azerbaijan,23-02-2020,0,0
1734,,Azerbaijan,24-02-2020,0,0
1735,,Azerbaijan,25-02-2020,0,0
1736,,Azerbaijan,26-02-2020,0,0
1737,,Azerbaijan,27-02-2020,0,0
1738,,Azerbaijan,28-02-2020,0,0
1739,,Azerbaijan,29-02-2020,0,0
1740,,Azerbaijan,01-03-2020,3,0
1741,,Azerbaijan,02-03-2020,3,0
1742,,Azerbaijan,03-03-2020,3,0
1743,,Azerbaijan,04-03-2020,3,0
1744,,Azerbaijan,05-03-2020,6,0
1745,,Azerbaijan,06-03-2020,6,0
1746,,Azerbaijan,07-03-2020,9,0
1747,,Azerbaijan,08-03-2020,9,0
1748,,Azerbaijan,09-03-2020,9,0
1749,,Azerbaijan,10-03-2020,11,0
1750,,Azerbaijan,11-03-2020,11,0
1751,,Azerbaijan,12-03-2020,11,0
1752,,Azerbaijan,13-03-2020,15,1
1753,,Azerbaijan,14-03-2020,15,1
1754,,Azerbaijan,15-03-2020,23,1
1755,,Azerbaijan,16-03-2020,28,1
1756,,Azerbaijan,17-03-2020,28,1
1757,,Azerbaijan,18-03-2020,28,1
1758,,Azerbaijan,19-03-2020,44,1
1759,,Azerbaijan,20-03-2020,44,1
1760,,Azerbaijan,21-03-2020,53,1
1761,,Azerbaijan,22-03-2020,65,1
1762,,Azerbaijan,23-03-2020,72,1
1763,,Azerbaijan,24-03-2020,87,1
1764,,Azerbaijan,25-03-2020,93,2
